venta_id,cliente_id,paciente_id,producto,cantidad,fecha_venta
2905,234,879,Response,3,2025-07-14
2906,60,181,Skin,3,2025-01-06
2907,6,981,Human,1,2023-03-07
2908,239,511,Behind,4,2024-11-14
2909,178,876,Theory,1,2025-05-23
2910,492,864,West,1,2023-12-18
2911,393,675,Act,2,2023-05-10
2912,1,360,Way,2,2023-08-05
2913,286,83,Despite,2,2025-09-01
2914,228,544,Agree,1,2023-04-28
2915,348,81,Main,1,2022-11-12
2916,33,263,Feeling,1,2024-07-30
2917,95,718,Responsibility,2,2024-09-27
2918,160,732,Federal,5,2024-04-30
2919,409,904,Drop,3,2022-09-30
2920,271,533,His,3,2023-05-16
2921,368,235,Than,3,2023-12-17
2922,241,736,Author,4,2022-09-14
2923,458,254,Responsibility,1,2024-07-15
2924,130,120,Whole,1,2025-01-25
2925,93,285,Lay,2,2024-03-14
2926,55,631,Term,3,2023-03-07
2927,189,537,Similar,1,2023-07-02
2928,258,708,Lawyer,2,2024-07-20
2929,204,851,Week,2,2024-09-09
2930,370,104,You,3,2024-11-26
2931,469,227,These,4,2023-05-31
2932,28,614,Production,5,2024-11-30
2933,95,366,While,3,2023-05-03
2934,218,552,Impact,3,2022-11-21
2935,24,939,Under,1,2024-01-06
2936,129,167,Present,3,2024-09-07
2937,445,204,Finally,2,2025-07-15
2938,330,984,Let,3,2023-06-23
2939,301,700,He,3,2024-09-17
2940,71,294,Cut,3,2024-07-30
2941,91,966,Bring,2,2023-05-30
2942,294,745,Network,4,2022-09-13
2943,440,771,Claim,4,2024-06-17
2944,41,631,Reflect,5,2024-02-09
2945,227,768,Book,2,2024-08-30
2946,180,192,Share,2,2022-10-30
2947,356,422,Bring,1,2022-10-23
2948,348,450,Always,2,2023-11-08
2949,59,274,Whose,5,2025-06-26
2950,88,132,Must,2,2024-12-21
2951,191,601,Work,2,2025-04-06
2952,375,765,Manager,1,2023-12-12
2953,127,664,Ground,2,2025-03-26
2954,90,760,Fish,3,2024-08-21
2955,337,234,Thousand,1,2024-01-15
2956,240,136,Stop,4,2025-04-15
2957,161,919,Bed,3,2024-08-01
2958,281,667,Create,2,2023-01-16
2959,94,240,Perhaps,2,2024-04-26
2960,196,200,Individual,5,2023-12-29
2961,186,822,Particularly,1,2022-12-01
2962,500,722,South,5,2022-09-13
2963,345,462,Live,5,2025-08-01
2964,7,914,Detail,4,2024-02-03
2965,495,506,Ability,1,2023-06-29
2966,402,166,Artist,2,2024-11-09
2967,287,48,Point,5,2024-02-21
2968,243,211,Hundred,3,2025-01-28
2969,395,266,Financial,2,2023-10-13
2970,466,136,Still,4,2025-02-04
2971,268,937,Economic,5,2024-12-10
2972,333,856,Generation,5,2024-07-03
2973,447,593,Tend,2,2024-04-30
2974,292,339,Program,2,2024-04-07
2975,472,464,Both,1,2025-06-29
2976,364,302,Rule,1,2022-11-09
2977,363,75,Every,4,2023-01-27
2978,401,946,Hotel,1,2023-07-21
2979,166,363,Maybe,5,2023-09-08
2980,350,631,Office,5,2023-03-27
2981,168,459,Strong,4,2024-10-23
2982,408,732,Today,3,2025-04-04
2983,72,353,Into,4,2024-06-28
2984,297,529,Life,3,2025-05-17
2985,231,15,View,3,2022-12-17
2986,491,639,Choose,5,2025-04-17
2987,267,979,Effect,2,2025-01-03
2988,297,861,Improve,4,2023-02-25
2989,168,22,Cover,1,2024-04-15
2990,423,304,Guess,1,2024-04-10
2991,201,124,Want,3,2024-07-04
2992,119,637,Ever,4,2023-01-08
2993,355,877,Less,3,2024-12-04
2994,141,802,Five,4,2025-07-07
2995,239,336,Over,1,2024-04-19
2996,133,150,Send,5,2023-06-07
2997,338,417,Someone,4,2024-11-30
2998,56,292,Effort,3,2022-12-30
2999,426,456,There,4,2025-07-05
3000,96,81,Human,4,2025-05-09
3001,146,761,Certain,3,2023-07-17
3002,94,876,Material,5,2022-12-23
3003,351,84,Really,2,2024-10-10
3004,91,966,Section,5,2025-02-18
3005,261,452,Short,3,2023-12-25
3006,24,100,Pay,2,2023-01-15
3007,237,719,Garden,1,2023-09-05
3008,499,131,Month,2,2025-01-28
3009,104,667,There,2,2023-07-11
3010,50,647,Modern,4,2022-10-02
3011,494,65,Thus,5,2023-09-22
3012,47,860,In,5,2022-12-24
3013,3,443,Can,1,2025-08-23
3014,461,66,Opportunity,5,2025-01-13
3015,244,590,Practice,3,2023-07-05
3016,344,384,Partner,3,2025-06-30
3017,197,914,Fly,5,2022-11-27
3018,336,844,Hard,1,2023-05-12
3019,354,208,Pass,2,2023-04-20
3020,127,494,Sure,1,2022-10-07
3021,30,40,Which,4,2022-12-02
3022,167,327,Official,1,2024-01-04
3023,490,475,Just,1,2024-03-06
3024,376,384,Wish,1,2025-01-04
3025,64,605,Cultural,5,2024-11-07
3026,358,898,Into,5,2023-07-02
3027,290,260,Language,3,2023-02-21
3028,56,474,Appear,3,2024-02-14
3029,269,231,End,5,2023-04-04
3030,55,205,Suddenly,4,2025-04-27
3031,377,170,Ability,2,2023-09-08
3032,168,353,Budget,3,2023-01-03
3033,61,580,Let,4,2025-03-11
3034,238,850,Production,2,2023-02-19
3035,266,168,Cell,4,2024-07-04
3036,84,850,Value,1,2023-07-20
3037,485,799,Buy,3,2025-06-04
3038,87,108,Yourself,2,2024-08-21
3039,87,148,Issue,2,2024-11-20
3040,372,272,Field,2,2023-01-22
3041,486,307,Note,3,2023-10-20
3042,131,73,Worry,3,2024-01-19
3043,291,998,Couple,2,2024-05-10
3044,210,388,Property,2,2024-05-26
3045,448,702,Support,2,2025-01-16
3046,197,540,Affect,2,2024-06-28
3047,334,351,And,2,2024-02-07
3048,498,420,Song,1,2023-06-27
3049,201,835,Under,1,2023-08-05
3050,373,1000,Cup,5,2025-03-30
3051,335,331,Three,2,2022-09-28
3052,456,784,Beat,2,2023-06-09
3053,435,663,Prevent,2,2024-11-16
3054,3,581,Push,4,2023-12-28
3055,481,39,Audience,3,2023-01-02
3056,152,391,Necessary,4,2024-04-18
3057,229,462,Everything,2,2022-09-29
3058,481,940,As,3,2023-01-20
3059,173,622,Strong,1,2023-06-19
3060,489,765,Green,5,2023-07-05
3061,137,120,Us,5,2023-09-29
3062,450,893,Attack,4,2024-08-05
3063,147,755,Choose,5,2025-03-25
3064,423,643,Same,2,2025-02-11
3065,26,202,Lead,4,2023-04-13
3066,351,833,Cold,2,2024-08-22
3067,452,174,Like,2,2023-02-22
3068,59,10,Decide,1,2023-03-19
3069,34,295,Pass,4,2025-03-28
3070,98,466,Campaign,3,2024-07-29
3071,37,326,Pay,2,2023-07-03
3072,224,330,Yet,1,2023-08-09
3073,255,145,End,3,2024-10-04
3074,335,962,Turn,5,2024-07-25
3075,166,152,Fund,3,2024-07-01
3076,87,424,Must,5,2022-11-30
3077,332,754,Deep,1,2024-09-28
3078,28,498,Smile,2,2023-09-19
3079,267,456,Possible,3,2024-12-28
3080,43,101,Gun,3,2023-09-25
3081,164,457,Somebody,3,2025-09-10
3082,267,912,Authority,4,2025-03-02
3083,107,100,Rather,3,2024-10-25
3084,456,125,Arm,4,2025-03-15
3085,124,204,Teach,3,2023-12-02
3086,207,428,Customer,2,2023-07-14
3087,27,272,Activity,2,2025-04-19
3088,490,102,Against,4,2023-06-17
3089,379,604,Young,5,2024-09-12
3090,416,396,Agree,4,2025-06-09
3091,53,840,Raise,5,2023-05-21
3092,495,539,Still,2,2025-07-14
3093,65,89,Learn,5,2023-11-04
3094,423,482,Wish,5,2025-03-05
3095,382,70,Source,2,2022-12-14
3096,407,313,If,1,2024-02-29
3097,445,553,Write,4,2023-09-22
3098,180,737,Less,4,2025-03-24
3099,367,244,Quickly,4,2023-08-09
3100,36,956,Marriage,5,2024-01-15
3101,457,901,State,1,2025-02-07
3102,140,798,Official,3,2023-03-14
3103,150,531,Attention,4,2023-01-23
3104,6,646,Address,4,2025-06-27
3105,31,222,Ground,3,2024-06-15
3106,245,420,Something,3,2022-09-26
3107,190,804,Day,1,2024-01-19
3108,193,745,Individual,4,2024-06-17
3109,498,78,Build,2,2022-11-15
3110,143,202,Chair,4,2024-05-09
3111,317,65,Because,5,2024-10-10
3112,327,408,Rather,3,2025-02-23
3113,489,720,Most,3,2024-12-02
3114,457,462,Attack,3,2023-03-28
3115,493,26,Blue,3,2023-01-06
3116,11,326,Interest,4,2022-10-20
3117,84,779,Commercial,2,2024-05-09
3118,31,536,Win,4,2023-04-16
3119,293,17,Week,5,2024-07-21
3120,259,348,Leave,5,2022-11-04
3121,125,914,Avoid,1,2023-01-09
3122,36,239,Fight,4,2023-08-01
3123,220,620,Protect,4,2022-10-22
3124,196,240,Floor,3,2024-01-31
3125,325,805,Degree,1,2023-07-05
3126,275,839,Effect,1,2024-07-05
3127,6,697,Response,3,2025-01-05
3128,393,264,Least,5,2024-01-03
3129,53,629,Record,5,2025-08-25
3130,100,500,Member,5,2025-04-04
3131,287,86,School,1,2025-02-17
3132,137,5,Then,1,2025-03-03
3133,284,686,Sound,3,2024-11-24
3134,193,408,We,4,2024-11-06
3135,249,939,Happy,2,2023-06-29
3136,58,245,Development,5,2025-06-22
3137,259,127,Hand,4,2024-11-26
3138,285,177,Attack,5,2024-08-25
3139,374,721,Debate,1,2024-11-14
3140,414,177,Crime,1,2023-06-17
3141,123,970,At,4,2024-07-14
3142,212,725,Couple,3,2025-06-27
3143,180,473,Art,3,2024-10-19
3144,203,653,Control,1,2022-10-27
3145,370,805,So,2,2025-01-08
3146,92,351,Take,2,2023-12-16
3147,324,867,In,4,2025-05-27
3148,156,143,Here,5,2025-06-06
3149,360,329,Spend,4,2023-11-20
3150,204,786,Manager,2,2022-09-28
3151,251,306,Apply,3,2024-12-19
3152,205,169,Agreement,4,2023-01-05
3153,177,895,Officer,4,2023-01-03
3154,27,605,Fear,4,2024-10-28
3155,48,467,Above,3,2024-05-02
3156,317,765,Specific,5,2024-04-24
3157,50,70,Require,5,2025-08-27
3158,126,233,Word,4,2023-07-29
3159,159,485,Process,4,2023-09-03
3160,128,952,Since,4,2024-02-23
3161,174,747,May,4,2024-04-27
3162,306,986,Contain,3,2023-05-23
3163,58,492,Only,3,2023-10-19
3164,280,864,Science,5,2023-09-26
3165,344,473,Least,4,2024-11-16
3166,382,716,Cup,5,2024-12-20
3167,57,464,Newspaper,3,2024-09-13
3168,58,700,Far,5,2025-02-03
3169,237,194,Television,4,2024-10-25
3170,335,609,Call,4,2023-07-30
3171,492,360,Decide,1,2024-05-25
3172,478,47,Just,4,2025-07-16
3173,172,740,Artist,4,2023-06-16
3174,237,458,My,5,2023-02-07
3175,230,71,How,4,2022-09-15
3176,104,394,Light,2,2023-07-09
3177,158,291,Could,2,2025-04-18
3178,102,118,Step,4,2022-12-11
3179,309,521,Type,1,2023-07-31
3180,397,940,Maintain,5,2025-06-02
3181,370,839,Work,1,2022-12-05
3182,149,26,Rock,5,2025-07-07
3183,326,691,Old,1,2024-02-12
3184,226,917,Thus,2,2025-01-07
3185,391,841,Better,4,2024-12-07
3186,275,146,Character,2,2024-08-21
3187,94,645,Perform,1,2023-07-08
3188,324,594,Travel,5,2023-08-06
3189,322,492,Future,1,2025-02-13
3190,252,306,Study,5,2023-04-24
3191,98,319,Whole,3,2022-11-22
3192,165,36,Prevent,5,2023-03-09
3193,40,834,Price,2,2024-08-19
3194,170,145,Piece,3,2025-05-23
3195,314,189,Product,1,2023-05-31
3196,372,575,Brother,1,2023-07-29
3197,239,316,Season,4,2025-08-17
3198,121,987,Work,1,2023-03-29
3199,122,399,Until,5,2023-11-14
3200,145,406,Any,3,2023-08-12
3201,470,347,Foreign,4,2025-04-30
3202,470,674,List,3,2022-09-30
3203,411,57,Teach,2,2023-01-10
3204,387,648,Ten,5,2023-03-14
3205,11,965,College,1,2025-08-05
3206,352,330,Writer,3,2025-04-19
3207,321,342,Can,3,2023-06-10
3208,154,834,Sport,4,2024-08-25
3209,342,105,Along,4,2023-10-12
3210,319,603,Democratic,3,2022-12-02
3211,269,942,Newspaper,5,2025-07-27
3212,263,724,Theory,1,2023-01-17
3213,219,146,Argue,2,2023-08-25
3214,413,237,Here,2,2024-09-10
3215,383,759,Spring,5,2023-11-07
3216,251,959,Decision,2,2024-05-04
3217,15,783,Enjoy,3,2025-03-15
3218,139,45,Age,5,2023-02-24
3219,252,491,Because,4,2024-08-14
3220,74,285,Model,3,2023-02-12
3221,496,218,Six,4,2025-06-06
3222,37,478,Official,1,2025-07-05
3223,484,857,Suffer,3,2025-02-26
3224,200,417,The,1,2024-11-04
3225,450,684,Because,1,2024-09-04
3226,190,318,Marriage,1,2023-08-13
3227,232,24,Conference,5,2025-01-01
3228,295,250,Pay,3,2022-11-15
3229,467,535,Leader,1,2024-01-12
3230,124,372,Bad,2,2024-11-19
3231,249,939,Though,4,2023-12-21
3232,474,580,Room,5,2025-01-05
3233,395,373,Might,4,2023-01-01
3234,13,64,Single,4,2023-01-21
3235,190,446,View,2,2024-11-20
3236,447,572,Education,3,2024-12-07
3237,320,223,Easy,5,2023-07-27
3238,338,672,Step,4,2023-03-10
3239,458,82,Might,2,2023-09-07
3240,500,142,Agree,4,2023-05-08
3241,344,799,Sea,3,2023-02-23
3242,456,66,Current,2,2025-07-14
3243,354,685,Worker,3,2025-01-10
3244,468,277,Information,2,2025-05-05
3245,307,962,Arrive,3,2025-06-02
3246,322,49,Possible,5,2025-07-10
3247,312,933,Deep,5,2024-10-07
3248,171,923,West,2,2024-09-29
3249,235,309,East,4,2024-10-06
3250,347,567,Late,5,2023-01-05
3251,400,944,Reality,2,2022-10-31
3252,487,901,Seat,1,2023-07-31
3253,38,117,Week,1,2025-07-09
3254,253,341,Century,1,2024-12-23
3255,337,550,Garden,1,2024-07-29
3256,486,544,Stock,5,2024-11-20
3257,164,345,Everybody,5,2023-07-29
3258,322,297,Later,2,2024-02-26
3259,407,430,Source,5,2023-02-19
3260,55,344,Military,2,2024-01-12
3261,488,303,Pm,2,2024-06-28
3262,358,41,Property,3,2024-04-23
3263,225,711,Condition,2,2022-11-07
3264,340,534,Church,1,2025-02-20
3265,480,86,Newspaper,4,2023-08-01
3266,228,51,Guess,4,2025-06-16
3267,398,384,Idea,1,2023-08-10
3268,488,145,Effort,1,2022-10-10
3269,19,446,Writer,4,2025-07-29
3270,353,985,Since,2,2024-11-22
3271,415,699,Look,5,2022-10-29
3272,263,509,Arrive,4,2024-07-14
3273,399,884,Even,5,2025-07-13
3274,57,830,Cut,5,2025-08-06
3275,125,682,Eat,1,2023-05-16
3276,297,474,Foreign,1,2023-01-04
3277,119,144,So,4,2024-03-27
3278,220,186,Policy,4,2025-07-15
3279,150,688,Positive,4,2025-05-29
3280,220,28,Democrat,3,2025-08-23
3281,261,756,Commercial,5,2025-01-10
3282,125,55,Pattern,2,2025-04-04
3283,497,129,Police,5,2023-03-11
3284,12,950,Significant,4,2023-07-22
3285,336,348,Quite,5,2023-04-11
3286,378,476,Top,1,2023-12-08
3287,82,551,Start,1,2025-08-27
3288,145,18,Range,1,2023-02-16
3289,382,407,Morning,5,2024-11-23
3290,396,265,Likely,1,2024-09-26
3291,18,674,Officer,1,2024-02-12
3292,244,21,Woman,3,2025-04-15
3293,418,361,The,2,2024-07-09
3294,171,428,Close,1,2023-03-08
3295,302,985,Back,1,2025-06-23
3296,154,604,House,2,2024-10-12
3297,110,604,Parent,2,2024-09-25
3298,282,208,Appear,1,2025-05-12
3299,417,123,Bring,2,2022-11-12
3300,398,813,Arrive,4,2024-02-26
3301,295,803,Even,5,2023-07-17
3302,189,188,Try,2,2024-11-26
3303,458,488,Parent,2,2023-01-19
3304,269,453,Lay,1,2025-03-26
3305,296,427,Research,4,2023-01-28
3306,64,116,Care,1,2025-02-10
3307,7,795,Cold,1,2024-05-10
3308,314,117,Teacher,1,2024-09-01
3309,24,293,Agent,1,2022-12-12
3310,159,971,Could,5,2025-06-18
3311,155,176,Find,3,2024-12-26
3312,467,577,Resource,3,2023-03-04
3313,354,404,Site,1,2025-02-26
3314,369,728,Yet,2,2022-11-14
3315,394,934,Push,3,2024-11-29
3316,494,323,Prepare,3,2023-02-15
3317,371,704,Sister,3,2023-04-24
3318,365,148,Simple,3,2024-03-04
3319,204,931,Spend,5,2024-08-16
3320,245,792,Style,5,2023-02-14
3321,393,954,Something,5,2025-07-09
3322,98,900,Can,1,2023-07-13
3323,281,661,Region,1,2023-12-10
3324,463,877,According,4,2025-09-10
3325,12,322,Area,5,2023-10-28
3326,347,51,Strategy,2,2024-06-08
3327,208,443,Thank,1,2024-07-24
3328,382,441,Buy,1,2024-07-23
3329,275,401,Color,3,2023-07-27
3330,330,919,Street,5,2023-01-29
3331,320,86,Six,1,2022-09-19
3332,142,251,Sense,3,2023-02-22
3333,199,253,Along,1,2024-01-26
3334,31,439,Such,4,2022-09-16
3335,20,738,Throw,4,2023-11-03
3336,163,597,Indicate,5,2023-06-06
3337,419,151,Organization,1,2024-09-02
3338,51,488,Cause,1,2023-12-28
3339,70,704,Billion,4,2023-07-30
3340,341,91,Young,2,2023-12-06
3341,32,591,Service,2,2024-04-12
3342,6,388,Child,3,2023-12-18
3343,224,366,Evidence,4,2023-11-28
3344,338,235,Least,5,2024-05-31
3345,278,22,Product,4,2024-10-28
3346,153,363,There,2,2024-12-25
3347,54,516,Arm,5,2024-12-10
3348,278,870,Story,1,2023-04-27
3349,392,238,Writer,5,2022-10-07
3350,427,704,Base,2,2025-07-02
3351,106,712,Believe,5,2024-01-10
3352,378,173,The,3,2024-01-03
3353,391,64,Professor,2,2022-11-11
3354,267,848,Other,3,2024-09-07
3355,71,618,Keep,5,2025-08-19
3356,496,738,Tree,4,2025-04-02
3357,200,616,Star,2,2024-04-14
3358,480,320,Sound,5,2025-07-04
3359,274,743,Owner,3,2022-10-08
3360,386,373,Quite,5,2023-07-09
3361,465,15,Station,3,2023-01-11
3362,481,614,Seven,3,2022-11-23
3363,453,42,Some,1,2022-11-05
3364,150,409,Enjoy,2,2024-04-15
3365,194,836,After,3,2023-09-26
3366,269,385,Tv,5,2023-04-04
3367,114,459,Try,1,2023-08-06
3368,428,142,Kitchen,3,2025-08-23
3369,106,947,Nothing,4,2023-04-09
3370,25,269,Forget,1,2023-01-13
3371,151,109,Sister,5,2024-10-14
3372,351,695,Enjoy,1,2023-03-29
3373,389,921,Beat,5,2022-12-23
3374,294,188,Whatever,3,2024-05-16
3375,130,69,Quite,5,2023-09-29
3376,304,822,Nature,2,2023-10-25
3377,38,542,Of,4,2023-04-27
3378,112,844,Wife,5,2024-06-25
3379,418,345,Front,1,2023-08-18
3380,481,573,Since,4,2024-05-28
3381,232,282,Rather,4,2024-02-27
3382,479,307,Both,3,2025-05-31
3383,179,82,Bit,1,2024-05-06
3384,245,780,News,5,2023-08-06
3385,354,27,Involve,5,2023-10-08
3386,283,100,Deep,4,2023-03-14
3387,96,639,Firm,2,2022-10-17
3388,195,142,Bar,4,2023-03-16
3389,326,693,Forget,1,2024-09-01
3390,86,817,Day,1,2024-04-27
3391,500,3,Simple,3,2024-01-06
3392,11,618,Say,2,2025-04-15
3393,396,636,Someone,3,2025-06-10
3394,314,201,Tax,3,2025-05-25
3395,276,600,Reason,2,2024-12-09
3396,430,374,Pull,4,2024-06-29
3397,234,963,International,2,2025-03-05
3398,90,343,Beat,5,2024-09-24
3399,468,891,Talk,1,2025-07-28
3400,355,979,Hour,5,2023-12-10
3401,298,954,By,1,2024-10-19
3402,204,345,Data,3,2022-12-12
3403,343,457,Many,1,2023-05-27
3404,67,256,Pretty,4,2024-05-17
3405,348,714,How,2,2025-02-27
3406,130,486,Tree,3,2024-03-28
3407,319,955,Paper,4,2023-10-18
3408,428,897,On,1,2024-06-08
3409,445,263,Figure,1,2023-11-02
3410,27,576,Minute,5,2024-07-04
3411,479,21,Family,4,2024-09-09
3412,96,159,Much,1,2023-01-03
3413,372,451,Statement,2,2023-10-01
3414,75,358,Break,1,2023-10-04
3415,141,775,Perform,3,2025-03-14
3416,134,71,Ago,2,2023-12-06
3417,496,226,Recent,2,2025-01-13
3418,288,527,Argue,1,2024-10-18
3419,202,587,Little,2,2025-04-03
3420,420,237,Computer,1,2024-02-14
3421,153,770,Bed,5,2022-11-23
3422,274,857,Foreign,3,2022-11-05
3423,109,92,Girl,3,2023-03-27
3424,45,633,Black,3,2024-04-04
3425,101,319,Always,4,2025-04-09
3426,319,275,Both,4,2024-08-28
3427,436,955,Nation,4,2024-01-04
3428,86,586,Old,1,2024-05-16
3429,494,907,Hand,4,2024-11-04
3430,145,594,Economic,2,2022-09-13
3431,182,722,Tv,2,2023-12-21
3432,357,343,Without,3,2022-10-10
3433,298,526,Out,2,2023-03-16
3434,24,532,Career,5,2024-12-31
3435,321,298,Away,1,2023-05-14
3436,405,218,Today,3,2023-06-28
3437,464,989,Wind,4,2023-11-14
3438,253,366,Believe,2,2024-01-18
3439,405,111,Protect,2,2024-10-17
3440,229,483,Body,1,2023-05-29
3441,160,666,Above,1,2024-02-03
3442,159,850,List,3,2025-07-22
3443,453,995,Raise,5,2024-02-08
3444,53,148,Task,5,2024-03-29
3445,80,726,Something,3,2025-06-07
3446,458,883,Long,5,2022-12-21
3447,282,271,Much,4,2024-05-20
3448,144,59,Daughter,5,2025-08-30
3449,148,32,Huge,2,2022-11-02
3450,438,62,Less,5,2024-03-13
3451,79,526,Modern,3,2024-01-08
3452,335,484,Wide,4,2023-01-25
3453,390,638,Box,5,2023-12-16
3454,133,744,At,4,2022-09-24
3455,179,727,Condition,5,2024-06-23
3456,403,142,Easy,3,2024-11-04
3457,75,322,Community,5,2025-05-13
3458,171,557,Lawyer,5,2023-01-04
3459,471,432,Station,5,2023-04-25
3460,86,604,Charge,4,2025-09-02
3461,49,458,Serious,4,2025-07-12
3462,296,265,Story,3,2025-03-24
3463,113,528,View,4,2024-03-30
3464,307,583,Mention,2,2025-04-28
3465,41,577,None,3,2023-12-21
3466,341,615,Seem,4,2023-07-02
3467,161,766,Man,4,2023-06-05
3468,234,471,Pretty,1,2023-11-29
3469,439,941,Indeed,3,2022-12-08
3470,109,894,Training,3,2022-11-20
3471,180,748,Prove,1,2023-06-29
3472,11,406,Including,1,2023-09-17
3473,180,762,Western,1,2024-06-04
3474,417,903,Manage,5,2024-07-04
3475,142,981,Various,1,2023-01-28
3476,255,356,Seem,4,2024-10-29
3477,206,530,Production,3,2025-02-11
3478,162,353,East,5,2023-07-04
3479,124,466,Stay,3,2025-06-05
3480,285,147,Staff,2,2024-03-14
3481,494,672,She,5,2024-12-01
3482,90,710,Benefit,2,2024-01-30
3483,473,343,Might,2,2024-07-19
3484,124,601,Mouth,4,2025-02-07
3485,327,807,Indeed,3,2023-01-09
3486,175,510,Floor,1,2023-08-29
3487,84,921,Wonder,2,2025-02-19
3488,146,130,Life,5,2024-06-14
3489,110,741,Better,1,2022-10-21
3490,386,777,Else,3,2023-11-19
3491,340,457,Or,4,2023-01-15
3492,71,865,Cost,2,2025-08-31
3493,440,757,Simply,1,2025-05-13
3494,366,154,Culture,1,2022-12-29
3495,254,573,Never,3,2025-04-13
3496,484,415,War,4,2023-10-15
3497,327,714,Administration,1,2025-03-23
3498,274,799,Less,2,2024-08-14
3499,364,353,Well,1,2025-02-08
3500,364,679,That,3,2025-06-20
3501,251,350,Organization,2,2023-07-19
3502,9,500,Group,1,2025-09-05
3503,88,950,International,5,2022-11-02
3504,314,728,Throw,1,2025-07-18
3505,413,728,But,5,2023-01-25
3506,498,165,Meeting,5,2024-10-03
3507,110,285,Make,5,2024-01-14
3508,234,653,Day,1,2024-08-19
3509,373,929,Staff,3,2023-12-19
3510,104,505,Resource,3,2023-09-24
3511,493,390,Which,4,2024-09-25
3512,386,735,Seven,5,2025-05-26
3513,10,455,Popular,1,2022-10-27
3514,216,995,Republican,5,2025-01-07
3515,359,77,Effort,5,2022-10-10
3516,434,152,Decide,4,2024-02-05
3517,302,23,Check,3,2025-09-11
3518,107,68,Dinner,3,2024-06-23
3519,32,563,Why,4,2024-09-09
3520,51,415,Officer,2,2023-07-27
3521,408,697,He,5,2025-05-25
3522,131,605,Rule,5,2023-07-08
3523,34,281,Manage,4,2025-07-23
3524,156,877,Senior,1,2023-11-30
3525,169,327,Hit,1,2022-12-08
3526,455,485,Local,1,2022-10-03
3527,105,454,Possible,5,2024-04-22
3528,47,39,Decade,4,2025-08-15
3529,286,489,Surface,5,2023-05-27
3530,313,644,Happen,4,2024-09-05
3531,63,861,Suggest,4,2022-11-09
3532,370,505,Protect,5,2023-12-14
3533,41,784,Evidence,5,2023-02-23
3534,35,512,All,4,2022-12-05
3535,95,511,Star,4,2023-09-15
3536,120,708,Top,1,2025-03-30
3537,454,904,Push,4,2023-06-20
3538,457,429,Simply,2,2024-05-06
3539,172,247,Attack,5,2023-09-14
3540,454,429,Wear,4,2025-01-25
3541,227,993,Population,5,2023-10-19
3542,37,269,Use,4,2024-05-20
3543,470,342,By,5,2023-03-13
3544,179,69,Talk,4,2023-12-23
3545,242,841,Capital,5,2023-02-02
3546,205,930,Scientist,2,2022-12-13
3547,412,494,Pick,4,2022-11-30
3548,445,337,School,5,2022-10-23
3549,166,284,Reveal,2,2024-03-14
3550,188,490,Her,3,2024-03-14
3551,236,407,Later,2,2024-10-21
3552,468,561,Bad,2,2023-09-06
3553,449,246,Throw,1,2025-04-12
3554,358,470,Item,5,2024-09-02
3555,425,4,Factor,4,2025-04-14
3556,38,251,Avoid,4,2022-10-25
3557,287,452,Accept,4,2024-07-25
3558,115,333,Whose,5,2023-03-08
3559,276,316,With,1,2024-05-01
3560,494,732,Cell,2,2023-03-04
3561,294,441,Agreement,2,2023-10-22
3562,130,691,Pass,5,2023-06-30
3563,195,549,Town,1,2023-02-03
3564,190,237,Religious,4,2024-05-03
3565,429,477,Account,1,2024-11-25
3566,344,791,Pattern,2,2024-09-18
3567,390,566,Many,2,2024-12-23
3568,380,85,Loss,4,2024-12-22
3569,54,450,End,4,2025-08-13
3570,436,486,Growth,2,2023-11-26
3571,435,596,At,3,2023-07-05
3572,66,933,Other,1,2024-10-17
3573,80,649,Bag,2,2024-12-19
3574,246,333,Debate,3,2024-10-10
3575,260,998,Cover,1,2024-01-31
3576,144,613,Many,5,2023-08-11
3577,120,679,Consumer,5,2024-06-18
3578,134,769,Eat,3,2024-06-23
3579,358,738,She,1,2024-08-03
3580,27,85,Account,5,2025-02-02
3581,184,296,Memory,5,2025-01-20
3582,454,263,Million,1,2023-12-26
3583,289,69,Short,5,2024-12-24
3584,399,90,Executive,4,2023-06-03
3585,223,293,Toward,1,2024-03-05
3586,236,63,Agency,2,2023-08-31
3587,270,30,Score,3,2022-10-10
3588,274,932,Use,3,2024-11-30
3589,262,94,Trade,5,2023-11-25
3590,354,849,At,1,2023-07-15
3591,368,653,Human,2,2024-06-12
3592,179,853,Response,4,2025-06-10
3593,177,864,Meet,1,2024-05-26
3594,372,499,Finish,3,2023-02-16
3595,200,911,Sometimes,4,2025-08-27
3596,138,28,Level,3,2022-12-16
3597,119,350,Already,1,2024-01-13
3598,62,4,Black,2,2023-05-07
3599,24,208,Senior,2,2024-01-02
3600,225,674,Itself,1,2024-11-05
3601,181,177,Knowledge,5,2022-11-01
3602,46,291,Sometimes,4,2024-04-19
3603,309,817,Expert,1,2023-11-06
3604,57,260,Play,4,2023-05-02
3605,497,240,Nor,3,2024-08-15
3606,28,669,Late,5,2024-04-03
3607,448,729,Be,3,2024-06-09
3608,213,295,Be,5,2024-07-25
3609,194,440,Girl,1,2024-09-03
3610,10,229,Pick,2,2023-10-21
3611,437,217,Whom,3,2023-02-11
3612,317,487,Middle,2,2024-12-23
3613,316,29,Seem,1,2024-02-17
3614,141,142,Management,3,2022-10-14
3615,117,268,Short,2,2024-03-16
3616,188,971,Couple,3,2022-11-18
3617,465,567,May,1,2025-07-19
